wavelength,fac_1,fac_2,fac_3,fac_4,fac_5,fac_6,fac_7,fac_8,fac_9,fac_10
446.72,38.55,36.28,28.6,33.84,29.23,28.58,24.62,23.7,24.7,21.72
447.077,38.59,36.35,28.67,33.81,29.28,28.54,24.71,23.77,24.75,21.74
447.433,38.65,36.37,28.7,33.89,29.32,28.56,24.76,23.81,24.8,21.76
447.79,38.61,36.41,28.72,33.82,29.36,28.61,24.86,23.86,24.91,21.86
448.146,38.66,36.38,28.76,33.94,29.48,28.61,24.99,23.99,24.99,21.97
448.503,38.73,36.43,28.81,34,29.59,28.7,25.11,23.97,25.01,22.02
448.859,38.72,36.49,28.81,33.98,29.67,28.77,25.09,23.99,25.01,22.01
449.215,38.75,36.65,28.92,34,29.75,28.8,25.1,24.04,25.1,22.05
449.572,38.86,36.72,28.92,34.04,29.8,28.86,25.18,24.08,25.16,22.02
449.928,38.88,36.77,28.87,34.1,29.82,28.91,25.19,24.08,25.18,22.01
450.284,38.88,36.82,28.93,34.03,29.83,28.95,25.21,24.04,25.28,21.97
450.641,38.97,36.83,28.96,34.05,29.82,28.97,25.25,24.01,25.24,21.96
450.997,38.94,36.8,28.95,34.04,29.77,28.97,25.26,24,25.22,21.94
451.353,38.97,36.86,28.94,34.05,29.8,29.01,25.26,24.01,25.2,21.98
451.709,39.05,36.85,28.97,34.13,29.82,29,25.28,24.02,25.2,21.88
452.065,39.05,36.94,29.03,34.08,29.86,29.04,25.29,24.01,25.21,21.88
452.421,39,36.93,29.04,34.07,29.78,28.95,25.23,24.08,25.21,21.84
452.777,39.05,36.93,29.01,34.1,29.76,28.97,25.29,24.16,25.23,21.85
453.133,39.06,36.9,28.93,34.09,29.76,29,25.3,24.2,25.2,21.87
453.488,39.08,36.89,28.95,34.11,29.79,29.01,25.33,24.19,25.21,21.9
453.844,39.05,36.94,28.95,34.1,29.8,29.06,25.32,24.22,25.16,21.94
454.2,39.09,36.94,28.9,34.17,29.72,29.05,25.3,24.22,25.14,21.94
454.556,39.11,37.01,28.94,34.25,29.76,29.13,25.35,24.24,25.26,22.06
454.911,39.15,37.14,28.94,34.26,29.85,29.17,25.39,24.22,25.29,22.1
455.267,39.25,37.21,29.06,34.23,29.82,29.3,25.42,24.26,25.44,22.14
455.623,39.26,37.24,29.1,34.17,29.82,29.36,25.41,24.29,25.42,22.23
455.978,39.27,37.31,29.1,34.18,29.8,29.44,25.39,24.27,25.46,22.23
456.334,39.3,37.36,29.15,34.21,29.91,29.53,25.45,24.27,25.5,22.26
456.689,39.37,37.37,29.22,34.24,29.92,29.54,25.48,24.19,25.48,22.28
457.045,39.43,37.41,29.29,34.26,29.97,29.61,25.55,24.21,25.49,22.24
457.4,39.36,37.43,29.27,34.24,29.92,29.53,25.52,24.21,25.52,22.24
457.755,39.41,37.36,29.34,34.29,29.92,29.49,25.57,24.24,25.58,22.25
458.111,39.41,37.37,29.41,34.37,30.05,29.52,25.65,24.34,25.6,22.31
458.466,39.39,37.41,29.43,34.31,30.02,29.54,25.68,24.36,25.56,22.21
458.821,39.43,37.39,29.46,34.3,30.02,29.56,25.71,24.38,25.53,22.21
459.176,39.35,37.43,29.44,34.35,30.11,29.49,25.72,24.39,25.43,22.19
459.531,39.31,37.45,29.4,34.37,30.12,29.48,25.76,24.36,25.45,22.19
459.886,39.36,37.48,29.42,34.39,30.15,29.44,25.79,24.4,25.43,22.2
460.242,39.43,37.48,29.39,34.45,30.12,29.45,25.77,24.36,25.39,22.17
460.597,39.42,37.58,29.41,34.5,30.15,29.47,25.81,24.38,25.42,22.21
460.951,39.43,37.58,29.43,34.47,30.21,29.49,25.81,24.34,25.49,22.33
461.306,39.49,37.57,29.5,34.46,30.3,29.56,25.84,24.35,25.48,22.36
461.661,39.56,37.66,29.49,34.38,30.34,29.58,25.84,24.31,25.54,22.36
462.016,39.6,37.76,29.44,34.25,30.3,29.61,25.84,24.29,25.54,22.35
462.371,39.61,37.75,29.49,34.24,30.33,29.58,25.79,24.24,25.48,22.41
462.726,39.68,37.72,29.49,34.32,30.36,29.63,25.79,24.3,25.42,22.38
463.08,39.79,37.73,29.48,34.28,30.39,29.65,25.89,24.35,25.45,22.45
463.435,39.88,37.72,29.52,34.3,30.46,29.68,25.88,24.36,25.53,22.41
463.79,39.92,37.71,29.47,34.3,30.53,29.67,25.84,24.24,25.52,22.39
464.144,39.96,37.81,29.5,34.26,30.53,29.68,25.93,24.33,25.56,22.48
464.499,40,37.8,29.48,34.18,30.63,29.68,25.93,24.34,25.61,22.46
464.853,40.08,37.85,29.51,34.17,30.56,29.68,25.97,24.34,25.61,22.41
465.208,40.09,37.95,29.57,34.26,30.56,29.68,25.94,24.39,25.63,22.41
465.562,40.05,37.98,29.61,34.31,30.6,29.67,26.01,24.44,25.65,22.43
465.916,39.99,37.86,29.62,34.36,30.59,29.63,26.03,24.41,25.57,22.43
466.271,40.05,37.86,29.6,34.4,30.6,29.65,26.06,24.48,25.6,22.41
466.625,39.96,37.87,29.62,34.33,30.58,29.63,26.09,24.47,25.69,22.4
466.979,39.98,37.89,29.69,34.41,30.61,29.68,26.07,24.41,25.72,22.37
467.333,40.01,38.05,29.72,34.47,30.61,29.72,26.14,24.43,25.7,22.4
467.688,39.93,38,29.72,34.49,30.56,29.68,26.18,24.48,25.71,22.47
468.042,39.93,37.93,29.71,34.49,30.6,29.67,26.17,24.45,25.71,22.44
468.396,40.01,38.01,29.79,34.56,30.59,29.67,26.16,24.54,25.73,22.42
468.75,39.99,38.03,29.79,34.65,30.65,29.71,26.15,24.59,25.71,22.42
469.104,40.05,37.95,29.85,34.57,30.69,29.7,26.18,24.5,25.68,22.49
469.458,40.17,37.98,29.84,34.62,30.71,29.75,26.15,24.5,25.65,22.48
469.811,40.2,38.09,29.88,34.7,30.81,29.84,26.16,24.52,25.68,22.47
470.165,40.23,38.14,29.91,34.71,30.86,29.82,26.23,24.48,25.64,22.54
470.519,40.35,38.24,29.96,34.78,30.94,29.86,26.26,24.46,25.69,22.58
470.873,40.25,38.2,29.93,34.75,30.9,29.82,26.27,24.48,25.68,22.52
471.227,40.25,38.16,29.92,34.73,30.95,29.85,26.29,24.45,25.72,22.55
471.58,40.39,38.23,30.07,34.76,31,29.9,26.28,24.43,25.75,22.53
471.934,40.42,38.33,30.12,34.81,31.03,30.02,26.33,24.43,25.82,22.54
472.287,40.41,38.41,30.15,34.84,31.17,30.08,26.39,24.39,25.84,22.57
472.641,40.44,38.39,30.1,34.85,31.17,30.05,26.42,24.36,25.82,22.58
472.995,40.38,38.42,30.12,34.85,31.08,30.09,26.46,24.36,25.84,22.47
473.348,40.37,38.4,30.11,34.79,31.09,30.11,26.49,24.34,25.81,22.46
473.701,40.43,38.43,30.16,34.73,31.12,30.07,26.54,24.34,25.88,22.45
474.055,40.47,38.45,30.17,34.7,31.05,30.14,26.51,24.32,25.97,22.45
474.408,40.51,38.48,30.25,34.68,31.07,30.16,26.45,24.34,25.93,22.45
474.761,40.61,38.54,30.26,34.72,31.13,30.1,26.46,24.35,26.01,22.48
475.115,40.61,38.55,30.27,34.72,31.08,30.06,26.44,24.37,25.95,22.43
475.468,40.6,38.55,30.16,34.64,31.05,30.12,26.41,24.4,25.9,22.4
475.821,40.61,38.51,30.12,34.59,31.03,30.06,26.42,24.44,25.85,22.36
476.174,40.6,38.42,30.1,34.57,30.95,30.06,26.39,24.43,25.84,22.38
476.527,40.69,38.47,30.21,34.52,30.91,30.12,26.36,24.47,25.92,22.41
476.88,40.74,38.53,30.18,34.61,31.04,30.18,26.39,24.55,25.95,22.47
477.233,40.77,38.53,30.21,34.6,31.07,30.16,26.37,24.58,25.95,22.4
477.586,40.82,38.56,30.26,34.61,31.14,30.22,26.34,24.57,25.92,22.51
477.939,40.86,38.58,30.27,34.69,31.27,30.28,26.35,24.61,26.02,22.48
478.292,40.86,38.56,30.31,34.73,31.33,30.24,26.4,24.65,26.02,22.51
478.645,40.82,38.61,30.33,34.76,31.37,30.31,26.42,24.65,25.99,22.53
478.998,40.84,38.66,30.44,34.82,31.41,30.32,26.38,24.66,25.96,22.52
479.35,40.83,38.71,30.53,34.83,31.47,30.24,26.43,24.68,26.03,22.49
479.703,40.83,38.75,30.66,34.82,31.5,30.23,26.46,24.63,26,22.52
480.056,40.89,38.76,30.73,34.82,31.5,30.27,26.5,24.65,25.98,22.49
480.408,40.88,38.84,30.76,34.85,31.56,30.23,26.5,24.6,25.95,22.47
480.761,40.95,38.9,30.82,34.73,31.58,30.19,26.51,24.59,25.96,22.51
481.113,40.96,38.9,30.86,34.73,31.54,30.2,26.52,24.57,25.98,22.65
481.466,41.01,38.88,30.91,34.72,31.58,30.2,26.59,24.58,26.05,22.6
481.818,40.99,38.89,30.96,34.65,31.54,30.17,26.63,24.56,25.93,22.59
482.171,40.94,38.96,30.94,34.58,31.54,30.17,26.64,24.54,25.97,22.56
482.523,40.96,39,31.04,34.55,31.58,30.21,26.62,24.59,26.01,22.56
482.875,41.02,38.98,31.01,34.47,31.66,30.18,26.66,24.57,26.03,22.55
483.228,41.12,39.04,31.06,34.5,31.72,30.31,26.66,24.69,26.07,22.65
483.58,41.12,39.05,31.09,34.55,31.79,30.29,26.66,24.71,26.11,22.67
483.932,41.09,39.12,31.09,34.51,31.85,30.29,26.64,24.73,26.11,22.72
484.284,41,39.13,31.12,34.5,31.89,30.32,26.67,24.74,26.11,22.73
484.636,40.98,39.04,31.06,34.51,31.82,30.3,26.66,24.7,26.06,22.62
484.988,40.91,39.11,31.08,34.44,31.88,30.3,26.65,24.71,26.09,22.57
485.34,40.82,39.07,30.98,34.41,31.79,30.27,26.54,24.7,26.04,22.52
485.692,40.75,39.04,30.88,34.3,31.79,30.26,26.49,24.68,26.05,22.5
486.044,40.73,38.99,30.78,34.21,31.78,30.26,26.44,24.67,25.98,22.48
486.396,40.69,38.89,30.66,34.12,31.79,30.25,26.4,24.63,25.91,22.48
486.748,40.64,38.88,30.72,34.09,31.8,30.26,26.38,24.62,25.94,22.51
487.1,40.61,38.84,30.69,34.09,31.76,30.23,26.42,24.54,25.92,22.49
487.451,40.61,38.85,30.69,34.05,31.81,30.3,26.41,24.58,25.98,22.5
487.803,40.59,38.85,30.7,34.02,31.8,30.34,26.4,24.53,26.01,22.51
488.155,40.59,38.84,30.68,34.01,31.8,30.37,26.37,24.5,26.03,22.52
488.506,40.63,38.85,30.73,34.03,31.9,30.4,26.36,24.53,26.08,22.57
488.858,40.7,38.81,30.78,34.06,31.97,30.46,26.39,24.54,26.08,22.58
489.209,40.83,38.84,30.89,34.08,32.07,30.47,26.39,24.52,26.17,22.61
489.561,40.94,38.87,31,34.17,32.16,30.5,26.36,24.52,26.18,22.67
489.912,41.03,38.88,31.14,34.22,32.26,30.54,26.4,24.51,26.22,22.73
490.264,41.11,38.97,31.2,34.25,32.27,30.55,26.45,24.49,26.24,22.73
490.615,41.19,39.01,31.19,34.3,32.35,30.57,26.45,24.49,26.24,22.71
490.966,41.18,39,31.26,34.3,32.39,30.52,26.38,24.49,26.24,22.69
491.318,41.21,38.98,31.28,34.32,32.38,30.48,26.34,24.42,26.21,22.62
491.669,41.29,38.96,31.36,34.35,32.43,30.46,26.31,24.43,26.2,22.58
492.02,41.38,38.98,31.44,34.37,32.53,30.44,26.33,24.52,26.19,22.55
492.371,41.37,39.02,31.46,34.39,32.54,30.38,26.27,24.49,26.15,22.53
492.722,41.39,39.09,31.44,34.34,32.57,30.34,26.18,24.44,26.1,22.48
493.073,41.32,39.13,31.4,34.33,32.53,30.32,26.17,24.43,25.99,22.45
493.424,41.29,39.1,31.4,34.35,32.56,30.29,26.18,24.45,26,22.42
493.775,41.31,39.13,31.33,34.35,32.52,30.29,26.12,24.41,25.96,22.33
494.126,41.32,39.15,31.43,34.37,32.58,30.32,26.07,24.39,25.95,22.33
494.477,41.33,39.19,31.43,34.33,32.57,30.36,26.06,24.42,25.96,22.38
494.828,41.44,39.26,31.45,34.26,32.66,30.47,26.06,24.42,25.91,22.31
495.179,41.48,39.28,31.47,34.2,32.71,30.46,26.09,24.47,25.92,22.36
495.53,41.54,39.34,31.41,34.22,32.72,30.47,26.07,24.47,25.88,22.36
495.88,41.46,39.3,31.41,34.17,32.7,30.44,26.02,24.41,25.91,22.32
496.231,41.49,39.31,31.41,34.06,32.7,30.51,26.03,24.38,25.86,22.22
496.582,41.5,39.33,31.45,34.09,32.65,30.54,26.09,24.4,25.91,22.23
496.932,41.53,39.3,31.43,34.04,32.72,30.55,26.07,24.44,25.88,22.19
497.283,41.58,39.36,31.43,34,32.69,30.57,26.08,24.4,25.87,22.08
497.633,41.58,39.39,31.48,34.04,32.73,30.59,26.14,24.44,25.88,22.13
497.984,41.61,39.35,31.45,34.04,32.77,30.57,26.08,24.5,25.85,22.11
498.334,41.62,39.37,31.49,33.97,32.76,30.59,26.08,24.47,25.87,22.04
498.684,41.6,39.34,31.44,34.01,32.73,30.55,26.05,24.42,25.9,22.06
499.035,41.63,39.38,31.45,34.07,32.64,30.6,26.01,24.41,25.85,22.04
499.385,41.67,39.41,31.48,34.02,32.68,30.61,26.05,24.43,25.93,22.08
499.735,41.8,39.41,31.44,33.99,32.72,30.66,26.06,24.38,25.9,22.09
500.086,41.78,39.46,31.48,33.98,32.76,30.62,26.08,24.42,25.96,22.11
500.436,41.79,39.43,31.45,33.91,32.84,30.61,26.02,24.36,25.89,22.07
500.786,41.81,39.48,31.46,33.89,32.83,30.64,25.96,24.34,25.91,22.02
501.136,41.78,39.47,31.52,33.77,32.81,30.6,25.91,24.36,25.88,22.13
501.486,41.73,39.45,31.52,33.69,32.78,30.51,25.86,24.33,25.89,22.09
501.836,41.76,39.48,31.53,33.62,32.73,30.47,25.86,24.23,25.98,22.03
502.186,41.73,39.45,31.52,33.66,32.74,30.4,25.83,24.22,25.87,22.04
502.536,41.65,39.51,31.58,33.55,32.81,30.39,25.76,24.21,25.8,22.03
502.886,41.66,39.5,31.62,33.49,32.88,30.34,25.76,24.19,25.79,21.94
503.235,41.59,39.49,31.61,33.51,32.89,30.29,25.74,24.12,25.68,21.89
503.585,41.55,39.56,31.6,33.46,32.83,30.21,25.67,24.1,25.62,21.87
503.935,41.64,39.53,31.65,33.52,32.88,30.21,25.66,24.14,25.65,21.89
504.285,41.62,39.55,31.65,33.5,32.85,30.17,25.65,24.16,25.67,21.89
504.634,41.67,39.66,31.74,33.57,32.94,30.2,25.84,24.22,25.77,22.04
504.984,41.6,39.65,31.75,33.64,33.06,30.28,25.87,24.16,25.79,21.98
505.333,41.63,39.65,31.8,33.66,33.13,30.36,25.83,24.21,25.79,22
505.683,41.6,39.63,31.82,33.68,33.2,30.43,25.82,24.24,25.77,22.03
506.032,41.64,39.67,31.87,33.71,33.19,30.42,25.8,24.19,25.78,22.01
506.382,41.73,39.62,31.86,33.75,33.16,30.45,25.79,24.16,25.84,22.01
506.731,41.68,39.62,31.89,33.75,33.16,30.52,25.72,24.13,25.8,22.14
507.08,41.68,39.62,31.97,33.74,33.17,30.5,25.69,24.14,25.83,22.13
507.43,41.72,39.58,32.05,33.78,33.22,30.52,25.67,24.15,25.81,22.1
507.779,41.72,39.54,32.06,33.75,33.22,30.51,25.6,24.04,25.76,22.1
508.128,41.75,39.53,32.07,33.7,33.17,30.48,25.59,24.01,25.75,22.05
508.477,41.63,39.38,31.98,33.62,33.13,30.41,25.37,23.88,25.58,21.95
508.826,41.76,39.38,31.91,33.55,33.04,30.32,25.29,23.87,25.54,21.9
509.176,41.77,39.36,31.94,33.47,33.03,30.26,25.3,23.81,25.5,21.87
509.525,41.77,39.37,31.98,33.46,33,30.21,25.25,23.79,25.45,21.89
509.874,41.7,39.29,31.95,33.33,33.01,30.21,25.19,23.75,25.41,21.81
510.222,41.69,39.34,31.97,33.3,33.02,30.16,25.23,23.78,25.31,21.77
510.571,41.76,39.31,31.98,33.27,33.05,30.13,25.22,23.8,25.31,21.72
510.92,41.79,39.24,31.9,33.14,32.99,30.08,25.16,23.78,25.24,21.64
511.269,41.73,39.25,31.91,33.16,33.03,30.08,25.14,23.79,25.26,21.66
511.618,41.69,39.3,31.9,33.2,32.9,30.12,25.18,23.79,25.19,21.61
511.967,41.64,39.31,31.94,33.21,32.92,30.17,25.2,23.76,25.16,21.56
512.315,41.71,39.34,31.98,33.14,32.86,30.15,25.15,23.72,25.13,21.51
512.664,41.66,39.27,32.03,33.12,32.92,30.13,25.14,23.75,25.09,21.51
513.012,41.74,39.27,32.03,33.09,32.84,30.11,25.08,23.69,25.09,21.39
513.361,41.64,39.2,31.93,32.99,32.72,29.98,24.99,23.56,24.95,21.22
513.71,41.64,39.22,31.97,33.04,32.7,29.99,24.96,23.54,24.93,21.24
514.058,41.56,39.14,31.89,33,32.65,29.9,24.88,23.43,24.89,21.14
514.406,41.55,39.11,31.77,32.94,32.58,29.82,24.84,23.36,24.79,21
514.755,41.47,39.06,31.83,32.89,32.65,29.81,24.74,23.27,24.77,20.99
515.103,41.48,38.98,31.74,32.74,32.6,29.75,24.67,23.14,24.69,20.89
515.451,41.47,38.97,31.71,32.6,32.6,29.68,24.58,23.16,24.71,20.84
515.8,41.51,38.96,31.76,32.61,32.54,29.64,24.46,23.14,24.68,20.81
516.148,41.43,38.85,31.78,32.62,32.45,29.53,24.46,23.18,24.65,20.73
516.496,41.37,38.79,31.77,32.59,32.37,29.43,24.33,23.04,24.59,20.63
516.844,41.23,38.7,31.76,32.54,32.35,29.41,24.22,23.03,24.56,20.63
517.192,41.33,38.66,31.78,32.53,32.4,29.5,24.2,23.09,24.57,20.66
517.54,41.29,38.67,31.73,32.41,32.35,29.38,24.13,23.08,24.58,20.64
517.888,41.2,38.56,31.81,32.4,32.38,29.32,24.06,23.1,24.57,20.65
518.236,41.18,38.55,31.88,32.42,32.41,29.31,24.01,23.08,24.59,20.56
518.584,41.14,38.51,31.93,32.38,32.29,29.19,24,23.06,24.51,20.48
518.932,41.05,38.44,31.95,32.31,32.18,29.13,23.91,22.94,24.47,20.43
519.28,41.04,38.39,31.95,32.33,32.18,29.12,23.89,22.86,24.4,20.43
519.628,40.91,38.26,31.89,32.25,32.27,29.05,23.86,22.78,24.36,20.48
519.975,40.92,38.26,31.86,32.16,32.31,29.07,23.79,22.68,24.25,20.45
520.323,40.88,38.24,31.84,32.12,32.26,29.11,23.68,22.71,24.12,20.46
520.671,40.85,38.18,31.78,32.1,32.26,29.06,23.65,22.64,23.97,20.42
521.018,40.8,38.18,31.82,31.96,32.32,28.93,23.62,22.56,23.91,20.38
521.366,40.8,38.07,31.8,31.86,32.35,28.89,23.59,22.49,23.83,20.22
521.713,40.87,38.08,31.76,31.73,32.29,28.89,23.54,22.42,23.86,20.21
522.061,40.83,37.96,31.67,31.59,32.22,28.76,23.45,22.26,23.8,20.19
522.408,40.8,37.82,31.62,31.57,32.11,28.69,23.29,22.1,23.79,20.13
522.756,40.86,37.8,31.61,31.53,32.07,28.64,23.23,22.18,23.72,20.09
523.103,40.72,37.67,31.63,31.4,32.01,28.52,23.18,22.08,23.6,19.97
523.45,40.74,37.71,31.61,31.29,31.88,28.48,23.08,22.02,23.52,19.8
523.798,40.69,37.65,31.61,31.23,31.86,28.45,22.94,21.95,23.53,19.78
524.145,40.68,37.61,31.62,31.16,31.73,28.4,22.93,21.87,23.62,19.63
524.492,40.63,37.56,31.57,31.01,31.77,28.31,22.75,21.84,23.6,19.56
524.839,40.54,37.46,31.55,31.09,31.64,28.27,22.62,21.83,23.57,19.46
525.186,40.47,37.31,31.58,31.02,31.49,28.24,22.48,21.73,23.51,19.46
525.533,40.41,37.25,31.58,30.98,31.41,28.19,22.38,21.71,23.28,19.33
525.88,40.29,37.22,31.67,30.98,31.32,28.15,22.23,21.78,23.14,19.3
526.227,40.24,37.2,31.61,30.93,31.45,28.16,22.28,21.87,23.04,19.3
526.574,40.2,37.24,31.65,30.92,31.45,28.19,22.21,21.82,23.01,19.23
526.921,40.29,37.24,31.61,30.87,31.34,28.12,22.03,21.74,22.86,19.21
527.268,40.25,37.14,31.64,30.85,31.43,28.08,21.83,21.72,22.79,19.16
527.615,40.14,37.12,31.61,30.73,31.36,27.95,21.76,21.67,22.71,19.08
527.961,40.07,37.1,31.63,30.78,31.42,27.91,21.67,21.61,22.6,19.1
528.308,40.07,37.09,31.62,30.87,31.23,27.92,21.62,21.51,22.63,19.09
528.655,39.99,36.99,31.62,30.76,31.16,27.85,21.55,21.4,22.53,19.06
529.001,39.96,37.03,31.53,30.8,31.25,27.86,21.49,21.48,22.47,19
529.348,39.94,36.98,31.56,30.78,31.24,27.77,21.4,21.43,22.54,19
529.694,39.86,36.88,31.42,30.67,31.23,27.74,21.29,21.26,22.53,18.94
530.041,39.8,36.96,31.41,30.74,31.2,27.8,21.06,21.18,22.56,18.9
530.387,39.74,36.76,31.36,30.72,31.13,27.71,20.97,21.07,22.52,18.89
530.734,39.56,36.62,31.34,30.71,31.02,27.72,20.91,21.07,22.58,18.77
531.08,39.51,36.51,31.28,30.69,30.85,27.6,20.89,21.01,22.57,18.7
531.426,39.48,36.5,31.22,30.75,30.75,27.6,20.84,20.96,22.51,18.69
531.773,39.46,36.44,31.17,30.7,30.72,27.56,20.77,21.04,22.44,18.68
532.119,39.35,36.4,31.21,30.53,30.7,27.53,20.67,21.04,22.34,18.66
532.465,39.4,36.45,31.16,30.46,30.6,27.53,20.49,20.96,22.34,18.6
532.811,39.44,36.4,31.17,30.4,30.49,27.55,20.37,20.92,22.33,18.56
533.157,39.4,36.37,31.11,30.39,30.4,27.58,20.29,20.86,22.22,18.52
533.503,39.51,36.45,31.16,30.43,30.27,27.62,20.31,20.92,22.25,18.5
533.849,39.59,36.4,31.12,30.32,30.18,27.57,20.27,20.94,22.12,18.43
534.195,39.47,36.36,31.02,30.23,30.18,27.58,20.17,20.98,22.06,18.32
534.541,39.53,36.37,31.04,30.23,30.28,27.56,20,20.95,22.02,18.33
534.887,39.46,36.38,31.02,30.23,30.41,27.57,19.93,20.98,22,18.3
535.233,39.44,36.25,31,30.2,30.46,27.55,19.77,20.95,22.04,18.19
535.579,39.5,36.26,30.95,30.08,30.47,27.61,19.73,20.88,22.04,18.06
535.924,39.45,36.16,30.84,30.12,30.47,27.47,19.57,20.84,21.93,17.89
536.27,39.43,36.01,30.78,30.27,30.48,27.47,19.55,20.83,21.91,17.92
536.616,39.4,35.93,30.77,30.27,30.52,27.41,19.49,20.73,21.84,17.93
536.961,39.36,35.94,30.79,30.2,30.52,27.41,19.33,20.7,21.84,17.87
537.307,39.22,35.76,30.72,30.15,30.59,27.32,19.17,20.66,21.85,17.82
537.652,39.18,35.71,30.66,30.08,30.55,27.29,19.01,20.6,21.78,17.73
537.998,39.28,35.71,30.63,30.09,30.46,27.23,18.85,20.53,21.67,17.65
538.343,39.26,35.67,30.6,30.05,30.43,27.22,18.79,20.52,21.62,17.62
538.689,39.21,35.57,30.53,29.97,30.18,27.12,18.59,20.44,21.5,17.51
539.034,39.14,35.53,30.48,29.88,30.11,27.04,18.46,20.38,21.42,17.43
539.379,39.03,35.4,30.46,29.82,29.97,27,18.3,20.26,21.27,17.35
539.725,39.07,35.37,30.45,29.75,29.81,27.01,18.26,20.15,21.22,17.28
540.07,38.91,35.35,30.4,29.49,29.74,26.93,18.12,20.07,21.07,17.1
540.415,38.82,35.29,30.29,29.51,29.63,26.87,17.95,20,20.99,16.98
540.76,38.71,35.13,30.11,29.37,29.49,26.73,17.79,19.9,20.85,16.89
541.105,38.61,35.09,29.98,29.24,29.4,26.72,17.62,19.75,20.56,16.82
541.45,38.43,34.93,29.84,29.12,29.34,26.55,17.45,19.64,20.38,16.71
541.795,38.27,34.82,29.74,28.94,29.21,26.42,17.26,19.46,20.25,16.62
542.14,38.09,34.63,29.42,28.65,29.04,26.18,16.99,19.19,19.96,16.37
542.485,37.97,34.55,29.26,28.46,28.96,26.09,16.84,19.02,19.68,16.21
542.83,37.9,34.43,29.05,28.29,28.68,25.9,16.56,18.83,19.41,15.97
543.175,37.78,34.22,28.78,28.05,28.44,25.57,16.21,18.57,19.15,15.76
543.519,37.55,34.02,28.49,27.87,28.25,25.35,15.81,18.3,18.94,15.52
543.864,37.4,33.7,28.24,27.7,27.95,25.04,15.47,18,18.66,15.24
544.209,37.16,33.45,28.03,27.3,27.69,24.75,15.08,17.73,18.29,14.92
544.554,36.89,33.25,27.71,27.04,27.44,24.47,14.72,17.39,17.94,14.48
544.898,36.61,32.89,27.45,26.72,27.05,24.14,14.34,17.1,17.62,14.03
545.243,36.38,32.6,27.23,26.39,26.66,23.88,14,16.77,17.31,13.6
545.587,36.07,32.33,26.89,26.07,26.35,23.62,13.58,16.41,16.97,13.16
545.932,35.9,32.07,26.66,25.87,26.09,23.41,13.23,16.15,16.71,12.82
546.276,35.68,31.71,26.36,25.66,25.77,23.08,12.85,15.79,16.43,12.46
546.621,35.38,31.39,26.15,25.39,25.57,22.93,12.51,15.5,16.06,12.19
546.965,35.07,31.13,25.94,25.25,25.46,22.79,12.15,15.29,15.83,11.87
547.309,34.92,30.93,25.78,25.01,25.3,22.58,11.95,15.17,15.57,11.65
547.653,34.75,30.77,25.71,24.89,25.21,22.49,11.77,15.06,15.45,11.43
547.998,34.59,30.63,25.54,24.73,25.08,22.32,11.66,14.92,15.32,11.27
548.342,34.55,30.51,25.55,24.62,25.07,22.25,11.55,14.89,15.18,11.26
548.686,34.56,30.6,25.61,24.61,25.17,22.19,11.49,14.89,15.25,11.32
549.03,34.63,30.61,25.62,24.59,25.29,22.21,11.42,14.86,15.27,11.36
549.374,34.73,30.63,25.74,24.72,25.38,22.26,11.49,14.98,15.35,11.56
549.718,34.65,30.7,25.89,24.87,25.5,22.3,11.59,15.1,15.45,11.72
550.062,34.68,30.82,26.07,24.96,25.61,22.42,11.66,15.22,15.63,11.84
550.406,34.83,31.03,26.2,25.05,25.73,22.52,11.79,15.41,15.9,12
550.75,34.93,31.11,26.39,25.06,25.77,22.55,11.94,15.52,16.07,12.22
551.094,35,31.21,26.48,25.18,25.93,22.68,12.02,15.66,16.2,12.39
551.437,35.08,31.42,26.54,25.27,26.04,22.84,12.09,15.77,16.26,12.55
551.781,35.17,31.47,26.66,25.42,26.16,22.95,12.03,15.78,16.38,12.7
552.125,35.29,31.53,26.73,25.53,26.29,23.09,12.06,15.87,16.55,12.77
552.468,35.34,31.51,26.8,25.63,26.37,23.18,12.11,15.94,16.63,12.9
552.812,35.35,31.55,26.78,25.73,26.44,23.29,12.11,16,16.68,13.07
553.156,35.38,31.58,26.85,25.72,26.5,23.41,12.17,16.05,16.73,13.13
553.499,35.48,31.6,26.88,25.68,26.56,23.38,12.14,16.09,16.77,13.15
553.843,35.56,31.64,26.84,25.58,26.64,23.4,12.09,16.11,16.78,13.23
554.186,35.62,31.62,26.9,25.61,26.8,23.38,12.15,16.12,16.69,13.27
554.529,35.65,31.74,26.87,25.67,26.89,23.53,12.11,16.12,16.71,13.25
554.873,35.68,31.75,26.89,25.71,26.92,23.55,12.05,16.03,16.72,13.29
555.216,35.75,31.71,26.92,25.62,26.98,23.54,12,16.03,16.7,13.4
555.559,35.78,31.83,27,25.65,27.06,23.63,12.06,16.13,16.76,13.44
555.902,35.72,31.82,27.06,25.65,27.04,23.63,12.09,16.13,16.79,13.46
556.246,35.81,31.88,27.05,25.62,27.05,23.67,12.12,16.14,16.79,13.48
556.589,35.78,31.85,27.03,25.72,27.08,23.65,12.22,16.17,16.84,13.52
556.932,35.73,31.77,26.96,25.7,27.2,23.61,12.19,16.18,16.86,13.5
557.275,35.82,31.82,26.95,25.68,27.17,23.72,12.14,16.15,16.88,13.48
557.618,35.72,31.82,26.96,25.73,27.22,23.74,12.21,16.18,16.89,13.57
